Vrus taxid	Virus name	Virus refseq 	Host tax id	Host name	Host refseq id	pmid	Evidence	Based on
194949	Escherichia phage Stx2 II	NC_004914.2	1328442	Escherichia coli BIDMC 17B		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1328442	Escherichia coli BIDMC 17B		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1328442	Escherichia coli BIDMC 17B		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1328442	Escherichia coli BIDMC 17B		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1328443	Escherichia coli BIDMC 19A		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1328443	Escherichia coli BIDMC 19A		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1328443	Escherichia coli BIDMC 19A		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1328443	Escherichia coli BIDMC 19A		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1328443	Escherichia coli BIDMC 19A		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1328443	Escherichia coli BIDMC 19A		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1328443	Escherichia coli BIDMC 19A		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1328443	Escherichia coli BIDMC 19A		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1328444	Escherichia coli BIDMC 19B		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1328444	Escherichia coli BIDMC 19B		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1328444	Escherichia coli BIDMC 19B		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1328444	Escherichia coli BIDMC 19B		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1328444	Escherichia coli BIDMC 19B		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1328444	Escherichia coli BIDMC 19B		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1328444	Escherichia coli BIDMC 19B		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1328444	Escherichia coli BIDMC 19B		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1328445	Escherichia coli BIDMC 19C		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1328445	Escherichia coli BIDMC 19C		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1328445	Escherichia coli BIDMC 19C		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1328445	Escherichia coli BIDMC 19C		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1328445	Escherichia coli BIDMC 19C		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1328445	Escherichia coli BIDMC 19C		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1328445	Escherichia coli BIDMC 19C		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1328445	Escherichia coli BIDMC 19C		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1328446	Escherichia coli BIDMC 20A		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1328446	Escherichia coli BIDMC 20A		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1328446	Escherichia coli BIDMC 20A		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1328446	Escherichia coli BIDMC 20A		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1328446	Escherichia coli BIDMC 20A		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1328446	Escherichia coli BIDMC 20A		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1328446	Escherichia coli BIDMC 20A		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1328446	Escherichia coli BIDMC 20A		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1328447	Escherichia coli BIDMC 20B		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1328447	Escherichia coli BIDMC 20B		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1328447	Escherichia coli BIDMC 20B		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1328447	Escherichia coli BIDMC 20B		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1328447	Escherichia coli BIDMC 20B		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1328447	Escherichia coli BIDMC 20B		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1328447	Escherichia coli BIDMC 20B		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1328447	Escherichia coli BIDMC 20B		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1328436	Escherichia coli BIDMC 2B		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1328436	Escherichia coli BIDMC 2B		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1328436	Escherichia coli BIDMC 2B		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1328436	Escherichia coli BIDMC 2B		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1328436	Escherichia coli BIDMC 2B		27533034	tRNAs	articles
343516	Escherichia phage phiV10	NC_007804.2	1328436	Escherichia coli BIDMC 2B		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1328436	Escherichia coli BIDMC 2B		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1328436	Escherichia coli BIDMC 2B		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1328437	Escherichia coli BIDMC 3		27533034	tRNAs	articles
1124654	Escherichia phage TL-2011b	NC_019445.1	1328437	Escherichia coli BIDMC 3		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1328437	Escherichia coli BIDMC 3		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1328437	Escherichia coli BIDMC 3		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1328437	Escherichia coli BIDMC 3		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1328437	Escherichia coli BIDMC 3		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1328437	Escherichia coli BIDMC 3		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1328437	Escherichia coli BIDMC 3		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1328449	Escherichia coli BIDMC 38		27533034	tRNAs	articles
1124654	Escherichia phage TL-2011b	NC_019445.1	1328449	Escherichia coli BIDMC 38		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1328449	Escherichia coli BIDMC 38		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1328449	Escherichia coli BIDMC 38		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1328449	Escherichia coli BIDMC 38		27533034	tRNAs	articles
343516	Escherichia phage phiV10	NC_007804.2	1328449	Escherichia coli BIDMC 38		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1328449	Escherichia coli BIDMC 38		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1328449	Escherichia coli BIDMC 38		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1400156	Escherichia coli BIDMC 43a		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1400156	Escherichia coli BIDMC 43a		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1400156	Escherichia coli BIDMC 43a		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1400156	Escherichia coli BIDMC 43a		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1400156	Escherichia coli BIDMC 43a		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1400156	Escherichia coli BIDMC 43a		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1400156	Escherichia coli BIDMC 43a		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1400156	Escherichia coli BIDMC 43a		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1400157	Escherichia coli BIDMC 43b		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1400157	Escherichia coli BIDMC 43b		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1400157	Escherichia coli BIDMC 43b		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1400157	Escherichia coli BIDMC 43b		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1400157	Escherichia coli BIDMC 43b		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1400157	Escherichia coli BIDMC 43b		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1400157	Escherichia coli BIDMC 43b		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1400157	Escherichia coli BIDMC 43b		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1400158	Escherichia coli BIDMC 49a		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1400158	Escherichia coli BIDMC 49a		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1400158	Escherichia coli BIDMC 49a		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1400158	Escherichia coli BIDMC 49a		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1400158	Escherichia coli BIDMC 49a		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1400158	Escherichia coli BIDMC 49a		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1400158	Escherichia coli BIDMC 49a		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1400158	Escherichia coli BIDMC 49a		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1400159	Escherichia coli BIDMC 49b		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1400159	Escherichia coli BIDMC 49b		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1400159	Escherichia coli BIDMC 49b		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1400159	Escherichia coli BIDMC 49b		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1400159	Escherichia coli BIDMC 49b		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1400159	Escherichia coli BIDMC 49b		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1400159	Escherichia coli BIDMC 49b		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1400159	Escherichia coli BIDMC 49b		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1438668	Escherichia coli BIDMC 58		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1438668	Escherichia coli BIDMC 58		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1438668	Escherichia coli BIDMC 58		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1438668	Escherichia coli BIDMC 58		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1438668	Escherichia coli BIDMC 58		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1438668	Escherichia coli BIDMC 58		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1438668	Escherichia coli BIDMC 58		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1438668	Escherichia coli BIDMC 58		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1328438	Escherichia coli BIDMC 6		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1328438	Escherichia coli BIDMC 6		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1328438	Escherichia coli BIDMC 6		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1328438	Escherichia coli BIDMC 6		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1328438	Escherichia coli BIDMC 6		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1328438	Escherichia coli BIDMC 6		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1328438	Escherichia coli BIDMC 6		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1328438	Escherichia coli BIDMC 6		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1438670	Escherichia coli BIDMC 62		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1438670	Escherichia coli BIDMC 62		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1438670	Escherichia coli BIDMC 62		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1438670	Escherichia coli BIDMC 62		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1438670	Escherichia coli BIDMC 62		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1438670	Escherichia coli BIDMC 62		27533034	tRNAs	articles
343516	Escherichia phage phiV10	NC_007804.2	1438670	Escherichia coli BIDMC 62		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1438670	Escherichia coli BIDMC 62		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1438670	Escherichia coli BIDMC 62		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1438671	Escherichia coli BIDMC 63		27533034	tRNAs	articles
1124654	Escherichia phage TL-2011b	NC_019445.1	1438671	Escherichia coli BIDMC 63		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1438671	Escherichia coli BIDMC 63		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1438671	Escherichia coli BIDMC 63		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1438671	Escherichia coli BIDMC 63		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1438671	Escherichia coli BIDMC 63		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1438671	Escherichia coli BIDMC 63		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1438671	Escherichia coli BIDMC 63		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1438672	Escherichia coli BIDMC 64		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1438672	Escherichia coli BIDMC 64		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1438672	Escherichia coli BIDMC 64		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1438672	Escherichia coli BIDMC 64		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1438672	Escherichia coli BIDMC 64		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1438672	Escherichia coli BIDMC 64		27533034	tRNAs	articles
343516	Escherichia phage phiV10	NC_007804.2	1438672	Escherichia coli BIDMC 64		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1438672	Escherichia coli BIDMC 64		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1438672	Escherichia coli BIDMC 64		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1438673	Escherichia coli BIDMC 65		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1438673	Escherichia coli BIDMC 65		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1438673	Escherichia coli BIDMC 65		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1438673	Escherichia coli BIDMC 65		27533034	tRNAs	articles
1124654	Escherichia phage TL-2011b	NC_019445.1	1438673	Escherichia coli BIDMC 65		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1438673	Escherichia coli BIDMC 65		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1438673	Escherichia coli BIDMC 65		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1438673	Escherichia coli BIDMC 65		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1438673	Escherichia coli BIDMC 65		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1438674	Escherichia coli BIDMC 70		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1438674	Escherichia coli BIDMC 70		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1438674	Escherichia coli BIDMC 70		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1438674	Escherichia coli BIDMC 70		27533034	tRNAs	articles
343516	Escherichia phage phiV10	NC_007804.2	1438674	Escherichia coli BIDMC 70		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1438674	Escherichia coli BIDMC 70		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1438674	Escherichia coli BIDMC 70		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1438674	Escherichia coli BIDMC 70		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1438675	Escherichia coli BIDMC 71		27533034	tRNAs	articles
10761	Shigella phage Sf6	NC_005344.1	1438675	Escherichia coli BIDMC 71		27533034	tRNAs	articles
1124654	Escherichia phage TL-2011b	NC_019445.1	1438675	Escherichia coli BIDMC 71		27533034	tRNAs	articles
1168549	Salmonella phage vB_SosS_Oslo	NC_018279.1	1438675	Escherichia coli BIDMC 71		27533034	tRNAs	articles
173443	Salmonella phage ST64T	NC_004348.1	1438675	Escherichia coli BIDMC 71		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1438675	Escherichia coli BIDMC 71		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1438675	Escherichia coli BIDMC 71		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1438675	Escherichia coli BIDMC 71		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1438675	Escherichia coli BIDMC 71		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1438675	Escherichia coli BIDMC 71		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1438676	Escherichia coli BIDMC 72		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1438676	Escherichia coli BIDMC 72		27533034	tRNAs	articles
1147145	Enterobacteria phage HK446	NC_019714.1	1438676	Escherichia coli BIDMC 72		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1438676	Escherichia coli BIDMC 72		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1438676	Escherichia coli BIDMC 72		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1438676	Escherichia coli BIDMC 72		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1438676	Escherichia coli BIDMC 72		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1438676	Escherichia coli BIDMC 72		27533034	tRNAs	articles
714583	Salmonella phage ST160	NC_014900.1	1438676	Escherichia coli BIDMC 72		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1438676	Escherichia coli BIDMC 72		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1438677	Escherichia coli BIDMC 73		27533034	tRNAs	articles
