Contigs id(VIRUS)	Sequence location	Host taxid	Host name	Refseq  host	sequence location	pmid	evidence
Gammaproteobacteria_gi_420291666	26200428.fasta	1005518	Escherichia coli TW11039			26200428	VirSorter
Gammaproteobacteria_gi_420292855	26200428.fasta	1005518	Escherichia coli TW11039			26200428	VirSorter
Gammaproteobacteria_gi_420293357	26200428.fasta	1005518	Escherichia coli TW11039			26200428	VirSorter
Gammaproteobacteria_gi_420293391	26200428.fasta	1005518	Escherichia coli TW11039			26200428	VirSorter
Gammaproteobacteria_gi_424519481	26200428.fasta	1005526	Escherichia coli TW14301			26200428	VirSorter
Gammaproteobacteria_gi_424520804_56460_87144	26200428.fasta	1005526	Escherichia coli TW14301			26200428	VirSorter
Gammaproteobacteria_gi_424511034	26200428.fasta	1286877	Escherichia coli TW14313			26200428	VirSorter
Gammaproteobacteria_gi_424512270	26200428.fasta	1286877	Escherichia coli TW14313			26200428	VirSorter
Gammaproteobacteria_gi_424514470_55629_77040	26200428.fasta	1286877	Escherichia coli TW14313			26200428	VirSorter
Gammaproteobacteria_gi_424514910	26200428.fasta	1286877	Escherichia coli TW14313			26200428	VirSorter
Gammaproteobacteria_gi_424514931	26200428.fasta	1286877	Escherichia coli TW14313			26200428	VirSorter
Gammaproteobacteria_gi_424514955	26200428.fasta	1286877	Escherichia coli TW14313			26200428	VirSorter
Gammaproteobacteria_gi_452295903_49986_88798	26200428.fasta	913087	Escherichia coli TW14425			26200428	VirSorter
Gammaproteobacteria_gi_452296314_32811_72001	26200428.fasta	913087	Escherichia coli TW14425			26200428	VirSorter
Gammaproteobacteria_gi_452296328_0_19175	26200428.fasta	913087	Escherichia coli TW14425			26200428	VirSorter
Gammaproteobacteria_gi_425271477	26200428.fasta	1005562	Escherichia coli TW15901			26200428	VirSorter
Gammaproteobacteria_gi_425271794	26200428.fasta	1005562	Escherichia coli TW15901			26200428	VirSorter
Gammaproteobacteria_gi_425273743_24789_51012	26200428.fasta	1005562	Escherichia coli TW15901			26200428	VirSorter
Gammaproteobacteria_gi_425275218_0_26571	26200428.fasta	1005562	Escherichia coli TW15901			26200428	VirSorter
Gammaproteobacteria_gi_545147906	26200428.fasta	1207037	Escherichia coli Tx1686			26200428	VirSorter
Gammaproteobacteria_gi_545147977_44385_75069	26200428.fasta	1207037	Escherichia coli Tx1686			26200428	VirSorter
Gammaproteobacteria_gi_417637868	26200428.fasta	670903	Escherichia coli TX1999			26200428	VirSorter
Gammaproteobacteria_gi_545148102	26200428.fasta	1207036	Escherichia coli Tx3800			26200428	VirSorter
Gammaproteobacteria_gi_545148152	26200428.fasta	1207036	Escherichia coli Tx3800			26200428	VirSorter
Gammaproteobacteria_gi_545148227_15340_21188	26200428.fasta	1207036	Escherichia coli Tx3800			26200428	VirSorter
Gammaproteobacteria_gi_545148230_755_24424	26200428.fasta	1207036	Escherichia coli Tx3800			26200428	VirSorter
Gammaproteobacteria_gi_386602643_1980756_1989532	26200428.fasta	869729	Escherichia coli UM146			26200428	VirSorter
Gammaproteobacteria_gi_545257075_2325335_2365106	26200428.fasta	1281173	Escherichia coli UMEA 3014-1			26200428	VirSorter
Gammaproteobacteria_gi_545257202_445320_492169	26200428.fasta	1281173	Escherichia coli UMEA 3014-1			26200428	VirSorter
Gammaproteobacteria_gi_545257457_2250934_2288751	26200428.fasta	1281174	Escherichia coli UMEA 3022-1			26200428	VirSorter
Gammaproteobacteria_gi_545258826_0_28999	26200428.fasta	1281177	Escherichia coli UMEA 3052-1			26200428	VirSorter
Gammaproteobacteria_gi_545259628_0_41769	26200428.fasta	1281179	Escherichia coli UMEA 3065-1			26200428	VirSorter
Gammaproteobacteria_gi_545260180	26200428.fasta	1281180	Escherichia coli UMEA 3087-1			26200428	VirSorter
Gammaproteobacteria_gi_545260185	26200428.fasta	1281180	Escherichia coli UMEA 3087-1			26200428	VirSorter
Gammaproteobacteria_gi_545260250_208570_262119	26200428.fasta	1281180	Escherichia coli UMEA 3087-1			26200428	VirSorter
Gammaproteobacteria_gi_545260696_1088217_1126034	26200428.fasta	1281182	Escherichia coli UMEA 3097-1			26200428	VirSorter
Gammaproteobacteria_gi_545260942	26200428.fasta	1281183	Escherichia coli UMEA 3108-1			26200428	VirSorter
Gammaproteobacteria_gi_545261472_271833_322281	26200428.fasta	1281183	Escherichia coli UMEA 3108-1			26200428	VirSorter
Gammaproteobacteria_gi_545262254_29_8260	26200428.fasta	1281184	Escherichia coli UMEA 3113-1			26200428	VirSorter
Gammaproteobacteria_gi_545262390_142510_181362	26200428.fasta	1281184	Escherichia coli UMEA 3113-1			26200428	VirSorter
Gammaproteobacteria_gi_545262515_2325173_2367965	26200428.fasta	1281185	Escherichia coli UMEA 3117-1			26200428	VirSorter
Gammaproteobacteria_gi_545262700_526397_564699	26200428.fasta	1281186	Escherichia coli UMEA 3121-1			26200428	VirSorter
Gammaproteobacteria_gi_545262821_530036_569470	26200428.fasta	1281186	Escherichia coli UMEA 3121-1			26200428	VirSorter
Gammaproteobacteria_gi_545263222_67971_100740	26200428.fasta	1281187	Escherichia coli UMEA 3122-1			26200428	VirSorter
Gammaproteobacteria_gi_545263380_103134_128889	26200428.fasta	1281188	Escherichia coli UMEA 3124-1			26200428	VirSorter
Gammaproteobacteria_gi_545267136_1418451_1462466	26200428.fasta	1281189	Escherichia coli UMEA 3139-1			26200428	VirSorter
Gammaproteobacteria_gi_545267432_2331943_2370947	26200428.fasta	1281190	Escherichia coli UMEA 3140-1			26200428	VirSorter
Gammaproteobacteria_gi_545267585_0_24117	26200428.fasta	1281190	Escherichia coli UMEA 3140-1			26200428	VirSorter
Gammaproteobacteria_gi_545267585_281702_343983	26200428.fasta	1281190	Escherichia coli UMEA 3140-1			26200428	VirSorter
Gammaproteobacteria_gi_545267615_1687_16137	26200428.fasta	1281190	Escherichia coli UMEA 3140-1			26200428	VirSorter
Gammaproteobacteria_gi_556507960_0_46614	26200428.fasta	1281192	Escherichia coli UMEA 3148-1			26200428	VirSorter
Gammaproteobacteria_gi_556507984_357462_398578	26200428.fasta	1281192	Escherichia coli UMEA 3148-1			26200428	VirSorter
Gammaproteobacteria_gi_556507984_9435_56298	26200428.fasta	1281192	Escherichia coli UMEA 3148-1			26200428	VirSorter
Gammaproteobacteria_gi_556508000_849526_902645	26200428.fasta	1281192	Escherichia coli UMEA 3148-1			26200428	VirSorter
Gammaproteobacteria_gi_545268293_2025070_2066848	26200428.fasta	1281193	Escherichia coli UMEA 3150-1			26200428	VirSorter
Gammaproteobacteria_gi_545269403	26200428.fasta	1281195	Escherichia coli UMEA 3152-1			26200428	VirSorter
Gammaproteobacteria_gi_545269597_0_27856	26200428.fasta	1281195	Escherichia coli UMEA 3152-1			26200428	VirSorter
Gammaproteobacteria_gi_545269922_175676_206727	26200428.fasta	1281195	Escherichia coli UMEA 3152-1			26200428	VirSorter
Gammaproteobacteria_gi_545270328_716265_745588	26200428.fasta	1281196	Escherichia coli UMEA 3155-1			26200428	VirSorter
Gammaproteobacteria_gi_545270464	26200428.fasta	1281196	Escherichia coli UMEA 3155-1			26200428	VirSorter
Gammaproteobacteria_gi_545270467	26200428.fasta	1281196	Escherichia coli UMEA 3155-1			26200428	VirSorter
Gammaproteobacteria_gi_545270674_518498_541488	26200428.fasta	1281197	Escherichia coli UMEA 3159-1			26200428	VirSorter
Gammaproteobacteria_gi_545270999	26200428.fasta	1281198	Escherichia coli UMEA 3160-1			26200428	VirSorter
Gammaproteobacteria_gi_545271121_351279_393801	26200428.fasta	1281198	Escherichia coli UMEA 3160-1			26200428	VirSorter
Gammaproteobacteria_gi_545271248_405550_440625	26200428.fasta	1281198	Escherichia coli UMEA 3160-1			26200428	VirSorter
Gammaproteobacteria_gi_545271721_327069_353789	26200428.fasta	1281200	Escherichia coli UMEA 3162-1			26200428	VirSorter
Gammaproteobacteria_gi_545271809_965548_1002932	26200428.fasta	1281200	Escherichia coli UMEA 3162-1			26200428	VirSorter
Gammaproteobacteria_gi_545272037_2373305_2404900	26200428.fasta	1281201	Escherichia coli UMEA 3163-1			26200428	VirSorter
Gammaproteobacteria_gi_545272155_600374_647965	26200428.fasta	1281201	Escherichia coli UMEA 3163-1			26200428	VirSorter
Gammaproteobacteria_gi_545272970	26200428.fasta	1281204	Escherichia coli UMEA 3174-1			26200428	VirSorter
Gammaproteobacteria_gi_545273013_576233_617502	26200428.fasta	1281204	Escherichia coli UMEA 3174-1			26200428	VirSorter
Gammaproteobacteria_gi_545273063_50162_102553	26200428.fasta	1281204	Escherichia coli UMEA 3174-1			26200428	VirSorter
Gammaproteobacteria_gi_545273324_70483_98689	26200428.fasta	1281204	Escherichia coli UMEA 3174-1			26200428	VirSorter
Gammaproteobacteria_gi_545273462_98979_181523	26200428.fasta	1281205	Escherichia coli UMEA 3175-1			26200428	VirSorter
Gammaproteobacteria_gi_545274516_2157251_2197690	26200428.fasta	1281206	Escherichia coli UMEA 3176-1			26200428	VirSorter
Gammaproteobacteria_gi_545274516_941316_988442	26200428.fasta	1281206	Escherichia coli UMEA 3176-1			26200428	VirSorter
Gammaproteobacteria_gi_545275721	26200428.fasta	1281210	Escherichia coli UMEA 3190-1			26200428	VirSorter
Gammaproteobacteria_gi_545275724	26200428.fasta	1281210	Escherichia coli UMEA 3190-1			26200428	VirSorter
Gammaproteobacteria_gi_545275745	26200428.fasta	1281210	Escherichia coli UMEA 3190-1			26200428	VirSorter
Gammaproteobacteria_gi_545275768_328_13752	26200428.fasta	1281210	Escherichia coli UMEA 3190-1			26200428	VirSorter
Gammaproteobacteria_gi_545275870_418441_428498	26200428.fasta	1281210	Escherichia coli UMEA 3190-1			26200428	VirSorter
Gammaproteobacteria_gi_545275952_1107332_1120119	26200428.fasta	1281210	Escherichia coli UMEA 3190-1			26200428	VirSorter
Gammaproteobacteria_gi_545276070	26200428.fasta	1281211	Escherichia coli UMEA 3193-1			26200428	VirSorter
Gammaproteobacteria_gi_545276594_2256557_2287971	26200428.fasta	1281212	Escherichia coli UMEA 3199-1			26200428	VirSorter
Gammaproteobacteria_gi_545276594_2589487_2630603	26200428.fasta	1281212	Escherichia coli UMEA 3199-1			26200428	VirSorter
Gammaproteobacteria_gi_545276679_50849_99029	26200428.fasta	1281212	Escherichia coli UMEA 3199-1			26200428	VirSorter
Gammaproteobacteria_gi_545278032_51107_114058	26200428.fasta	1281214	Escherichia coli UMEA 3201-1			26200428	VirSorter
Gammaproteobacteria_gi_545278032_717_29153	26200428.fasta	1281214	Escherichia coli UMEA 3201-1			26200428	VirSorter
Gammaproteobacteria_gi_545278352	26200428.fasta	1281215	Escherichia coli UMEA 3203-1			26200428	VirSorter
Gammaproteobacteria_gi_545278396_64_33877	26200428.fasta	1281215	Escherichia coli UMEA 3203-1			26200428	VirSorter
Gammaproteobacteria_gi_545278463_309273_335105	26200428.fasta	1281215	Escherichia coli UMEA 3203-1			26200428	VirSorter
Gammaproteobacteria_gi_545278647_1964623_1998074	26200428.fasta	1281216	Escherichia coli UMEA 3206-1			26200428	VirSorter
Gammaproteobacteria_gi_545278742_516017_572122	26200428.fasta	1281216	Escherichia coli UMEA 3206-1			26200428	VirSorter
Gammaproteobacteria_gi_545282778_52_44033	26200428.fasta	1281218	Escherichia coli UMEA 3212-1			26200428	VirSorter
Gammaproteobacteria_gi_545282814	26200428.fasta	1281218	Escherichia coli UMEA 3212-1			26200428	VirSorter
Gammaproteobacteria_gi_545282974_114025_145799	26200428.fasta	1281218	Escherichia coli UMEA 3212-1			26200428	VirSorter
Gammaproteobacteria_gi_545283388_1193832_1250717	26200428.fasta	1281219	Escherichia coli UMEA 3215-1			26200428	VirSorter
Gammaproteobacteria_gi_545283408_720211_753272	26200428.fasta	1281219	Escherichia coli UMEA 3215-1			26200428	VirSorter
Gammaproteobacteria_gi_545283850_528877_569874	26200428.fasta	1281224	Escherichia coli UMEA 3222-1			26200428	VirSorter
Gammaproteobacteria_gi_545283882_526228_565662	26200428.fasta	1281224	Escherichia coli UMEA 3222-1			26200428	VirSorter
Gammaproteobacteria_gi_545284387_2598256_2638995	26200428.fasta	1281227	Escherichia coli UMEA 3240-1			26200428	VirSorter
Gammaproteobacteria_gi_545284387_274566_320373	26200428.fasta	1281227	Escherichia coli UMEA 3240-1			26200428	VirSorter
Gammaproteobacteria_gi_545284600_629400_672090	26200428.fasta	1281227	Escherichia coli UMEA 3240-1			26200428	VirSorter
Gammaproteobacteria_gi_545284746_52401_88354	26200428.fasta	1281230	Escherichia coli UMEA 3257-1			26200428	VirSorter
Gammaproteobacteria_gi_545284777	26200428.fasta	1281230	Escherichia coli UMEA 3257-1			26200428	VirSorter
Gammaproteobacteria_gi_545284804_0_45899	26200428.fasta	1281230	Escherichia coli UMEA 3257-1			26200428	VirSorter
Gammaproteobacteria_gi_545285087_63035_94478	26200428.fasta	1281231	Escherichia coli UMEA 3264-1			26200428	VirSorter
Gammaproteobacteria_gi_545285126_720361_751804	26200428.fasta	1281232	Escherichia coli UMEA 3268-1			26200428	VirSorter
Gammaproteobacteria_gi_545285288_73777_115843	26200428.fasta	1281233	Escherichia coli UMEA 3271-1			26200428	VirSorter
Gammaproteobacteria_gi_555587871_0_6721	26200428.fasta	1281234	Escherichia coli UMEA 3290-1			26200428	VirSorter
Gammaproteobacteria_gi_555589513_1093659_1134421	26200428.fasta	1281234	Escherichia coli UMEA 3290-1			26200428	VirSorter
Gammaproteobacteria_gi_555591494_175437_214313	26200428.fasta	1281234	Escherichia coli UMEA 3290-1			26200428	VirSorter
Gammaproteobacteria_gi_555591496	26200428.fasta	1281234	Escherichia coli UMEA 3290-1			26200428	VirSorter
Gammaproteobacteria_gi_545285924_269109_314362	26200428.fasta	1281235	Escherichia coli UMEA 3292-1			26200428	VirSorter
Gammaproteobacteria_gi_545286053_192_41718	26200428.fasta	1281235	Escherichia coli UMEA 3292-1			26200428	VirSorter
Gammaproteobacteria_gi_545286109	26200428.fasta	1281235	Escherichia coli UMEA 3292-1			26200428	VirSorter
Gammaproteobacteria_gi_545286160	26200428.fasta	1281235	Escherichia coli UMEA 3292-1			26200428	VirSorter
Gammaproteobacteria_gi_545286282	26200428.fasta	1281235	Escherichia coli UMEA 3292-1			26200428	VirSorter
Gammaproteobacteria_gi_545286655_597073_636497	26200428.fasta	1281236	Escherichia coli UMEA 3298-1			26200428	VirSorter
Gammaproteobacteria_gi_545286746	26200428.fasta	1281237	Escherichia coli UMEA 3304-1			26200428	VirSorter
Gammaproteobacteria_gi_545286758	26200428.fasta	1281237	Escherichia coli UMEA 3304-1			26200428	VirSorter
Gammaproteobacteria_gi_545286815	26200428.fasta	1281237	Escherichia coli UMEA 3304-1			26200428	VirSorter
Gammaproteobacteria_gi_545286818	26200428.fasta	1281237	Escherichia coli UMEA 3304-1			26200428	VirSorter
Gammaproteobacteria_gi_545286904_0_37387	26200428.fasta	1281237	Escherichia coli UMEA 3304-1			26200428	VirSorter
Gammaproteobacteria_gi_545287587_220162_242166	26200428.fasta	1281239	Escherichia coli UMEA 3317-1			26200428	VirSorter
Gammaproteobacteria_gi_555592580_1338623_1378626	26200428.fasta	1281241	Escherichia coli UMEA 3323-1			26200428	VirSorter
Gammaproteobacteria_gi_555592580_864112_895521	26200428.fasta	1281241	Escherichia coli UMEA 3323-1			26200428	VirSorter
Gammaproteobacteria_gi_555592719_13172_43554	26200428.fasta	1281241	Escherichia coli UMEA 3323-1			26200428	VirSorter
Gammaproteobacteria_gi_545288473_1239164_1250008	26200428.fasta	1281242	Escherichia coli UMEA 3329-1			26200428	VirSorter
Gammaproteobacteria_gi_545288473_1527403_1590221	26200428.fasta	1281242	Escherichia coli UMEA 3329-1			26200428	VirSorter
Gammaproteobacteria_gi_545288473_2407889_2448281	26200428.fasta	1281242	Escherichia coli UMEA 3329-1			26200428	VirSorter
Gammaproteobacteria_gi_545288473_535049_578030	26200428.fasta	1281242	Escherichia coli UMEA 3329-1			26200428	VirSorter
Gammaproteobacteria_gi_555578523_578552_622453	26200428.fasta	1281243	Escherichia coli UMEA 3336-1			26200428	VirSorter
Gammaproteobacteria_gi_545288631_410628_458415	26200428.fasta	1281244	Escherichia coli UMEA 3337-1			26200428	VirSorter
Gammaproteobacteria_gi_545288772_2274639_2314326	26200428.fasta	1281245	Escherichia coli UMEA 3341-1			26200428	VirSorter
Gammaproteobacteria_gi_555592767	26200428.fasta	1281246	Escherichia coli UMEA 3342-1			26200428	VirSorter
Gammaproteobacteria_gi_555593295	26200428.fasta	1281246	Escherichia coli UMEA 3342-1			26200428	VirSorter
Gammaproteobacteria_gi_545288843_554775_594162	26200428.fasta	1281247	Escherichia coli UMEA 3355-1			26200428	VirSorter
Gammaproteobacteria_gi_545289223_114900_160919	26200428.fasta	1281248	Escherichia coli UMEA 3391-1			26200428	VirSorter
Gammaproteobacteria_gi_555580856_0_31408	26200428.fasta	1281249	Escherichia coli UMEA 3426-1			26200428	VirSorter
Gammaproteobacteria_gi_555583745_735_5699	26200428.fasta	1281249	Escherichia coli UMEA 3426-1			26200428	VirSorter
Gammaproteobacteria_gi_555585557	26200428.fasta	1281249	Escherichia coli UMEA 3426-1			26200428	VirSorter
Gammaproteobacteria_gi_566139301_1902425_1944543	26200428.fasta	1281250	Escherichia coli UMEA 3489-1			26200428	VirSorter
Gammaproteobacteria_gi_545289369_273016_275209	26200428.fasta	1281251	Escherichia coli UMEA 3490-1			26200428	VirSorter
Gammaproteobacteria_gi_545289424	26200428.fasta	1281251	Escherichia coli UMEA 3490-1			26200428	VirSorter
Gammaproteobacteria_gi_545290352_1292064_1339760	26200428.fasta	1281253	Escherichia coli UMEA 3592-1			26200428	VirSorter
Gammaproteobacteria_gi_545290426_834549_849258	26200428.fasta	1281254	Escherichia coli UMEA 3609-1			26200428	VirSorter
Gammaproteobacteria_gi_545290465_2026437_2073310	26200428.fasta	1281254	Escherichia coli UMEA 3609-1			26200428	VirSorter
Gammaproteobacteria_gi_545290511_178373_217225	26200428.fasta	1281255	Escherichia coli UMEA 3617-1			26200428	VirSorter
Gammaproteobacteria_gi_545290530	26200428.fasta	1281255	Escherichia coli UMEA 3617-1			26200428	VirSorter
Gammaproteobacteria_gi_545291582_75416_81575	26200428.fasta	1281255	Escherichia coli UMEA 3617-1			26200428	VirSorter
Gammaproteobacteria_gi_545292015_1286696_1294927	26200428.fasta	1281255	Escherichia coli UMEA 3617-1			26200428	VirSorter
Gammaproteobacteria_gi_545292138_0_35455	26200428.fasta	1281256	Escherichia coli UMEA 3632-1			26200428	VirSorter
Gammaproteobacteria_gi_545292256_3570304_3616121	26200428.fasta	1281256	Escherichia coli UMEA 3632-1			26200428	VirSorter
Gammaproteobacteria_gi_545293406_97658_147825	26200428.fasta	1281258	Escherichia coli UMEA 3656-1			26200428	VirSorter
Gammaproteobacteria_gi_545294044_1102442_1135222	26200428.fasta	1281259	Escherichia coli UMEA 3662-1			26200428	VirSorter
Gammaproteobacteria_gi_545294044_1731954_1769398	26200428.fasta	1281259	Escherichia coli UMEA 3662-1			26200428	VirSorter
Gammaproteobacteria_gi_545295277_547033_586519	26200428.fasta	1281262	Escherichia coli UMEA 3687-1			26200428	VirSorter
